% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 400 mVpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 4 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode, trigger: Input 2, level: 0.000 V
% Output 1 (on) - Sine, 1.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (off) - Pulse, 10.000 000 000 kHz, 200.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, width 1.000 us, edge 2.000 ns, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-09-17 T 00:26:28 +1000
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
6.7390000000e+00, -3.0256129322e-03, -9.9870393919e-01, 9.8550380017e-06, 4.2568289146e-05
6.7400000000e+00, -3.0288911010e-03, -9.9922132869e-01, 3.1481371394e-06, 4.1267971632e-05
6.7410000000e+00, -3.0088388367e-03, -9.9976328734e-01, -2.0531329170e-07, 4.3594855605e-05
6.7420000000e+00, -3.0237172062e-03, -1.0001793205e+00, 6.8437763900e-06, 5.2491764912e-05
6.7430000000e+00, -3.0300819180e-03, -1.0005359497e+00, 6.6384630983e-06, 4.8933001189e-05
6.7440000000e+00, -3.0420379951e-03, -1.0008827238e+00, 1.1839733155e-05, 4.0309842937e-05
6.7450000000e+00, -3.0462332299e-03, -1.0012447596e+00, 1.1565982099e-05, 4.5990177341e-05
6.7460000000e+00, -3.0118090356e-03, -1.0015259019e+00, 1.3140050669e-05, 4.7495808147e-05
6.7470000000e+00, -3.0418121505e-03, -1.0017578375e+00, 2.6690727921e-06, 4.4552984299e-05
6.7480000000e+00, -3.0449466000e-03, -1.0020094832e+00, 1.1702857627e-05, 4.1131096104e-05
6.7490000000e+00, -3.0225195453e-03, -1.0022012458e+00, 6.0225232232e-06, 4.5647988522e-05
6.7500000000e+00, -3.0238540817e-03, -1.0023266922e+00, 2.2584462087e-06, 4.3389542313e-05
6.7510000000e+00, -3.0373842273e-03, -1.0024539865e+00, 4.9959567647e-06, 4.7016743800e-05
6.7520000000e+00, -3.0122538810e-03, -1.0024640468e+00, 9.9919135295e-06, 4.1336409396e-05
6.7530000000e+00, -3.0323335204e-03, -1.0024590509e+00, 1.3619115016e-05, 4.5579550758e-05
6.7540000000e+00, -3.0568547706e-03, -1.0024344133e+00, 5.1328322925e-06, 4.1131096104e-05
6.7550000000e+00, -3.0316149239e-03, -1.0023426382e+00, 8.5547204876e-06, 5.1396760689e-05
6.7560000000e+00, -3.0184954049e-03, -1.0022096636e+00, 6.0225232232e-06, 3.6545765923e-05
6.7570000000e+00, -3.0490802408e-03, -1.0020493140e+00, 5.7487721676e-06, 4.6674554980e-05
6.7580000000e+00, -2.9909765808e-03, -1.0019164078e+00, 1.2660986322e-05, 3.9967654118e-05
6.7590000000e+00, -3.0147587031e-03, -1.0016884416e+00, 4.5853301813e-06, 3.4424195242e-05
6.7600000000e+00, -3.0609884114e-03, -1.0014485673e+00, 8.2125316681e-06, 4.8933001189e-05
6.7610000000e+00, -3.0433383126e-03, -1.0010765396e+00, 1.9025698364e-05, 4.7564245911e-05
6.7620000000e+00, -3.0390130460e-03, -1.0007324345e+00, 6.2962742788e-06, 4.2568289146e-05
6.7630000000e+00, -3.0323403642e-03, -1.0003701250e+00, 1.0744728932e-05, 5.0849258578e-05
6.7640000000e+00, -3.0685507841e-03, -9.9996812157e-01, 6.7753386261e-06, 4.2978915729e-05
6.7650000000e+00, -3.0348657176e-03, -9.9951321575e-01, 7.2544029734e-06, 4.4963610883e-05
6.7660000000e+00, -3.0390130460e-03, -9.9902669169e-01, 3.7640770145e-06, 4.7290494855e-05
6.7670000000e+00, -3.0377401036e-03, -9.9851696722e-01, 6.1593987510e-06, 4.4621422063e-05
6.7680000000e+00, -3.0461237295e-03, -9.9790383329e-01, 8.4178449598e-06, 4.1199533868e-05
6.7690000000e+00, -3.0418669007e-03, -9.9732389168e-01, 1.5056308058e-05, 4.6195490633e-05
6.7700000000e+00, -3.0369530694e-03, -9.9663273870e-01, 1.3824428308e-05, 4.7974872494e-05
6.7710000000e+00, -3.0455693836e-03, -9.9597306710e-01, 8.4862827237e-06, 4.4347671007e-05
6.7720000000e+00, -3.0183448418e-03, -9.9527643910e-01, 8.2125316681e-07, 4.1336409396e-05
6.7730000000e+00, -3.0329973667e-03, -9.9455565257e-01, 6.9122141539e-06, 4.6879868272e-05
6.7740000000e+00, -3.0202610992e-03, -9.9372071185e-01, 6.9122141539e-06, 4.5442675230e-05
6.7750000000e+00, -3.0151967048e-03, -9.9291526781e-01, 1.3687552780e-05, 4.0652031757e-05
6.7760000000e+00, -3.0375005715e-03, -9.9201681684e-01, 9.5128491822e-06, 4.9001438953e-05
6.7770000000e+00, -3.0370215071e-03, -9.9105300781e-01, 1.3003175141e-06, 4.5305799702e-05
6.7780000000e+00, -3.0187828435e-03, -9.9014483869e-01, 7.5281540290e-07, 3.7435456854e-05
6.7790000000e+00, -3.0360565347e-03, -9.8912511601e-01, 1.4029741600e-05, 4.3663293368e-05
6.7800000000e+00, -3.0528716928e-03, -9.8807815509e-01, 1.0950042224e-06, 4.9617378828e-05
6.7810000000e+00, -3.0569779586e-03, -9.8694715261e-01, 1.0607853405e-05, 4.4689859827e-05
6.7820000000e+00, -3.0375826968e-03, -9.8580615821e-01, 8.6231582515e-06, 5.1054571870e-05
6.7830000000e+00, -3.0415247119e-03, -9.8461130329e-01, 1.2045046446e-05, 4.4005482188e-05
6.7840000000e+00, -3.0551643579e-03, -9.8336046628e-01, 1.5466934641e-05, 3.9693903062e-05
6.7850000000e+00, -3.0247643039e-03, -9.8212667027e-01, 3.5587637228e-06, 4.9275190008e-05
6.7860000000e+00, -3.0484027070e-03, -9.8089403770e-01, 8.6231582515e-06, 4.7427370383e-05
6.7870000000e+00, -3.0326141152e-03, -9.7959022986e-01, 6.0909609871e-06, 4.3800168896e-05
6.7880000000e+00, -3.0311153283e-03, -9.7820313326e-01, -5.4750211120e-07, 4.4347671007e-05
6.7890000000e+00, -3.0019950605e-03, -9.7682561795e-01, 6.0225232232e-06, 4.1199533868e-05
6.7900000000e+00, -3.0253460249e-03, -9.7540416560e-01, 2.1900084448e-06, 5.0233318703e-05
6.7910000000e+00, -3.0363781922e-03, -9.7395205312e-01, 5.2697078203e-06, 4.8659250133e-05
6.7920000000e+00, -3.0221705127e-03, -9.7243807291e-01, 1.3892866072e-05, 4.8317061314e-05
6.7930000000e+00, -3.0370283509e-03, -9.7095050967e-01, 1.0813166696e-05, 4.2705164674e-05
6.7940000000e+00, -3.0394989541e-03, -9.6914751678e-01, 8.7600337793e-06, 4.0104529646e-05
6.7950000000e+00, -3.0503531832e-03, -9.6748509506e-01, 7.5281540290e-07, 4.0720469521e-05
6.7960000000e+00, -3.0451998197e-03, -9.6585107501e-01, 6.7069008622e-06, 5.4134271245e-05
6.7970000000e+00, -3.0624529795e-03, -9.6415176533e-01, 9.2390981266e-06, 4.4689859827e-05
6.7980000000e+00, -3.0533302258e-03, -9.6239099854e-01, 8.0072183763e-06, 3.8462023312e-05
6.7990000000e+00, -3.0651425836e-03, -9.6062626236e-01, 8.7600337793e-06, 4.5032048646e-05
6.8000000000e+00, -3.0640954858e-03, -9.5881984758e-01, 1.0402540113e-05, 4.8522374605e-05
6.8010000000e+00, -3.0584972769e-03, -9.5694424223e-01, 8.8969093071e-06, 3.7640770145e-05
6.8020000000e+00, -3.0750386840e-03, -9.5510634608e-01, 4.9275190008e-06, 5.7213970621e-05
6.8030000000e+00, -3.0510717797e-03, -9.5321089377e-01, 8.6915960154e-06, 4.1062658340e-05
6.8040000000e+00, -3.0526116293e-03, -9.5112278915e-01, 9.9919135295e-06, 3.7298581326e-05
6.8050000000e+00, -3.0296712915e-03, -9.4910976077e-01, 1.0950042224e-05, 4.0378280701e-05
6.8060000000e+00, -3.0054716988e-03, -9.4712314936e-01, 4.5853301813e-06, 4.2910477966e-05
6.8070000000e+00, -3.0208496639e-03, -9.4502176781e-01, 1.0128789057e-05, 4.8111748022e-05
6.8080000000e+00, -3.0096806212e-03, -9.4289376398e-01, 1.2387235266e-05, 4.1267971632e-05
6.8090000000e+00, -2.9781992506e-03, -9.4069869114e-01, 1.0744728932e-05, 4.4758297591e-05
6.8100000000e+00, -2.9873835983e-03, -9.3855309881e-01, 7.1859652095e-06, 4.3868606660e-05
6.8110000000e+00, -3.0576144297e-03, -9.3632935055e-01, 6.9806519178e-06, 5.1602073981e-05
6.8120000000e+00, -3.0114600030e-03, -9.3413489365e-01, 6.1593987510e-06, 4.4142357716e-05
6.8130000000e+00, -2.9898952641e-03, -9.3178631490e-01, 3.0112616116e-06, 4.2362975854e-05
6.8140000000e+00, -3.0274539080e-03, -9.2951438645e-01, 8.6915960154e-06, 4.5100486410e-05
6.8150000000e+00, -3.0481426435e-03, -9.2717114586e-01, 5.6118966398e-06, 4.5990177341e-05
6.8160000000e+00, -3.0194535336e-03, -9.2483714436e-01, 5.1328322925e-06, 4.4073919952e-05
6.8170000000e+00, -3.0136431676e-03, -9.2237810706e-01, 7.2544029734e-06, 4.7632683675e-05
6.8180000000e+00, -3.0273649389e-03, -9.1986876801e-01, 7.6650295568e-06, 4.8590812369e-05
6.8190000000e+00, -3.0246479597e-03, -9.1726258952e-01, 3.1481371394e-06, 4.0652031757e-05
6.8200000000e+00, -3.0110972828e-03, -9.1470205902e-01, 1.2592548558e-05, 4.0036091882e-05
6.8210000000e+00, -3.0475882976e-03, -9.1214878293e-01, 6.1593987510e-06, 5.5434588759e-05
6.8220000000e+00, -3.0295412597e-03, -9.0950345804e-01, 6.4331498066e-06, 4.8933001189e-05
6.8230000000e+00, -3.0087840865e-03, -9.0685101563e-01, 9.1706603627e-06, 4.0994220576e-05
6.8240000000e+00, -3.0225948269e-03, -9.0412397605e-01, 7.8019050846e-06, 4.6195490633e-05
6.8250000000e+00, -3.0008658374e-03, -9.0138188016e-01, 8.0756561402e-06, 4.9754254356e-05
6.8260000000e+00, -3.0208086013e-03, -8.9849996592e-01, 3.5587637228e-06, 4.2020787035e-05
6.8270000000e+00, -3.0020498107e-03, -8.9569969794e-01, -2.0531329170e-07, 4.7290494855e-05
6.8280000000e+00, -3.0226495771e-03, -8.9287198641e-01, 6.9806519178e-06, 5.0712383050e-05
6.8290000000e+00, -3.0015159961e-03, -8.8999985877e-01, 8.4862827237e-06, 4.8385499078e-05
6.8300000000e+00, -3.0103992177e-03, -8.8711027950e-01, 8.5547204876e-06, 4.7016743800e-05
6.8310000000e+00, -3.0265163106e-03, -8.8407643343e-01, 1.0197226821e-05, 3.7367019090e-05
6.8320000000e+00, -3.0405802708e-03, -8.8110370228e-01, 1.0197226821e-05, 4.9617378828e-05
6.8330000000e+00, -3.0223895136e-03, -8.7813993648e-01, 1.3550677252e-05, 3.9488589771e-05
6.8340000000e+00, -3.0386161070e-03, -8.7507919436e-01, 9.9234757656e-06, 3.9830778590e-05
6.8350000000e+00, -3.0358306901e-03, -8.7204644329e-01, 8.0072183763e-06, 4.2499851382e-05
6.8360000000e+00, -3.0323745831e-03, -8.6891315715e-01, 1.5672247933e-05, 4.6400803924e-05
6.8370000000e+00, -3.0457541656e-03, -8.6586315976e-01, 8.0072183763e-06, 4.2773602438e-05
6.8380000000e+00, -3.0485190512e-03, -8.6265774021e-01, 4.9275190008e-06, 5.3313018078e-05
6.8390000000e+00, -3.0046641332e-03, -8.5941262676e-01, 8.8969093071e-06, 4.2705164674e-05
6.8400000000e+00, -3.0355158764e-03, -8.5617914773e-01, 8.5547204876e-06, 4.2431413618e-05
6.8410000000e+00, -3.0442827537e-03, -8.5291418733e-01, 4.7222057091e-06, 4.6742992744e-05
6.8420000000e+00, -3.0409566784e-03, -8.4954417496e-01, 5.0643945286e-06, 4.3047353493e-05
6.8430000000e+00, -3.0429687487e-03, -8.4620844991e-01, 7.3228407373e-06, 4.9001438953e-05
6.8440000000e+00, -3.0422090895e-03, -8.4280668242e-01, 1.0950042224e-05, 5.1054571870e-05
6.8450000000e+00, -3.0278440032e-03, -8.3935235472e-01, 7.4597162651e-06, 3.8941087659e-05
6.8460000000e+00, -3.0076822385e-03, -8.3596051071e-01, 5.7487721676e-06, 5.2697078203e-05
6.8470000000e+00, -3.0542472918e-03, -8.3257017232e-01, 7.1175274456e-06, 4.5716426285e-05
6.8480000000e+00, -3.0749018085e-03, -8.2907313946e-01, 6.0225232232e-06, 4.7085181563e-05
6.8490000000e+00, -3.0866320409e-03, -8.2553264862e-01, 5.5434588759e-06, 4.6606117216e-05
6.8500000000e+00, -3.0611526620e-03, -8.2192632065e-01, 5.4750211120e-07, 4.9206752244e-05
6.8510000000e+00, -3.0695431317e-03, -8.1826442122e-01, 1.4577243711e-05, 4.5921739577e-05
6.8520000000e+00, -3.0476772667e-03, -8.1456207507e-01, 1.0676291168e-05, 4.4758297591e-05
6.8530000000e+00, -3.0737794292e-03, -8.1093637921e-01, 1.4577243711e-05, 5.0164880939e-05
6.8540000000e+00, -3.0581482443e-03, -8.0722540990e-01, 9.3759736544e-06, 4.4484546535e-05
6.8550000000e+00, -3.0564030814e-03, -8.0343861155e-01, 1.3276926197e-05, 4.7153619327e-05
6.8560000000e+00, -3.0428934671e-03, -7.9970704247e-01, 1.6425063336e-06, 3.9077963187e-05
6.8570000000e+00, -3.0847636900e-03, -7.9596281241e-01, 8.3494071959e-06, 4.4073919952e-05
6.8580000000e+00, -3.0470339517e-03, -7.9213248764e-01, 5.6803344037e-06, 5.5913653107e-05
6.8590000000e+00, -3.0504421523e-03, -7.8832248888e-01, 6.1593987510e-06, 4.8111748022e-05
6.8600000000e+00, -3.0365013801e-03, -7.8444829551e-01, -6.1593987510e-07, 4.0378280701e-05
6.8610000000e+00, -3.0554244214e-03, -7.8044448101e-01, 5.8172099315e-06, 4.7837996966e-05
6.8620000000e+00, -3.0389172331e-03, -7.7643190647e-01, 6.0909609871e-06, 4.4484546535e-05
6.8630000000e+00, -3.0278440032e-03, -7.7242672321e-01, 1.3140050669e-05, 4.0788907285e-05
6.8640000000e+00, -3.0687218785e-03, -7.6842331934e-01, 7.5965917929e-06, 3.8393585548e-05
6.8650000000e+00, -3.0719795160e-03, -7.6443107082e-01, 1.3413801724e-05, 4.0994220576e-05
6.8660000000e+00, -3.0467670444e-03, -7.6032056184e-01, 9.9919135295e-06, 4.4279233244e-05
6.8670000000e+00, -3.0712267006e-03, -7.5617781868e-01, 7.9387806124e-06, 4.3731731132e-05
6.8680000000e+00, -3.0572517096e-03, -7.5203356989e-01, 1.7109440975e-06, 5.1259885161e-05
6.8690000000e+00, -3.0403612699e-03, -7.4779905169e-01, 8.5547204876e-06, 4.4621422063e-05
6.8700000000e+00, -3.0516055942e-03, -7.4359909455e-01, 1.1018479988e-05, 4.1404847160e-05
6.8710000000e+00, -3.0798977651e-03, -7.3941515186e-01, 1.3140050669e-05, 4.5032048646e-05
6.8720000000e+00, -3.0461853235e-03, -7.3519185745e-01, 5.0643945286e-06, 4.0788907285e-05
6.8730000000e+00, -3.0441458782e-03, -7.3094070887e-01, 1.1429106571e-05, 4.8317061314e-05
6.8740000000e+00, -3.0573612100e-03, -7.2668011588e-01, 7.0490896817e-06, 4.0104529646e-05
6.8750000000e+00, -3.0719452971e-03, -7.2233192255e-01, 7.3912785012e-06, 4.6742992744e-05
6.8760000000e+00, -3.0729718636e-03, -7.1796819384e-01, 9.1706603627e-06, 4.4552984299e-05
6.8770000000e+00, -3.0735946472e-03, -7.1353267393e-01, 7.6650295568e-06, 4.3526417841e-05
6.8780000000e+00, -3.0602355960e-03, -7.0905383291e-01, 1.4303492655e-05, 4.2773602438e-05
6.8790000000e+00, -3.0477867671e-03, -7.0458950069e-01, 8.2809694320e-06, 4.2431413618e-05
6.8800000000e+00, -3.0581208692e-03, -7.0009717743e-01, 1.2045046446e-05, 4.2089224799e-05
6.8810000000e+00, -3.0848115964e-03, -6.9566480565e-01, 6.9122141539e-06, 5.1123009634e-05
6.8820000000e+00, -3.0439063460e-03, -6.9105661726e-01, 5.0643945286e-06, 4.4416108771e-05
6.8830000000e+00, -3.0741216180e-03, -6.8647265583e-01, 5.6803344037e-06, 3.8598898840e-05
6.8840000000e+00, -3.1054729568e-03, -6.8188506721e-01, -1.7793818614e-06, 5.6324279690e-05
6.8850000000e+00, -3.1188388517e-03, -6.7724149649e-01, 9.4444114183e-06, 4.0378280701e-05
6.8860000000e+00, -3.0788232922e-03, -6.7262796995e-01, 5.2697078203e-06, 4.6058615105e-05
6.8870000000e+00, -3.0726433623e-03, -6.6791685116e-01, 4.3800168896e-06, 4.0788907285e-05
6.8880000000e+00, -3.0968634863e-03, -6.6321805116e-01, 8.9653470710e-06, 4.8043310258e-05
6.8890000000e+00, -3.0509006853e-03, -6.5853601842e-01, 5.8856476954e-06, 5.0096443175e-05
6.8900000000e+00, -3.0299655738e-03, -6.5379547139e-01, 4.1747035979e-06, 5.0096443175e-05
6.8910000000e+00, -3.0374868839e-03, -6.4906806441e-01, 4.4484546535e-06, 5.0370194231e-05
6.8920000000e+00, -3.0378701354e-03, -6.4423574234e-01, 1.2797861849e-05, 5.1328322925e-05
6.8930000000e+00, -3.0290348203e-03, -6.3934394785e-01, 1.5672247933e-05, 4.9275190008e-05
6.8940000000e+00, -3.0447823493e-03, -6.3445605432e-01, 5.0643945286e-06, 4.7632683675e-05
6.8950000000e+00, -3.0415999934e-03, -6.2961004469e-01, 9.1022225988e-06, 4.2499851382e-05
6.8960000000e+00, -3.0054648550e-03, -6.2455269925e-01, 1.0197226821e-05, 4.5374237466e-05
6.8970000000e+00, -3.0598660321e-03, -6.1960779706e-01, 5.6803344037e-06, 4.9206752244e-05
6.8980000000e+00, -3.0628772937e-03, -6.1463175568e-01, 1.3003175141e-05, 4.4552984299e-05
6.8990000000e+00, -3.0764005954e-03, -6.0964319020e-01, 9.7181624739e-06, 4.6606117216e-05
6.9000000000e+00, -3.0785426974e-03, -6.0465106595e-01, 4.7222057091e-06, 4.1199533868e-05
6.9010000000e+00, -3.0528580053e-03, -5.9961698935e-01, 1.1292231044e-05, 4.6469241688e-05
6.9020000000e+00, -3.0368641003e-03, -5.9457990149e-01, 7.3228407373e-06, 4.7974872494e-05
6.9030000000e+00, -3.0491760537e-03, -5.8958859849e-01, 1.0607853405e-05, 5.1191447398e-05
6.9040000000e+00, -3.0293085713e-03, -5.8450846328e-01, 9.7866002378e-06, 4.3937044424e-05
6.9050000000e+00, -3.0724859555e-03, -5.7940526454e-01, 4.5168924174e-06, 4.2431413618e-05
6.9060000000e+00, -3.0707818552e-03, -5.7423410710e-01, 2.5321972643e-06, 3.7572332381e-05
6.9070000000e+00, -3.0761336882e-03, -5.6905254712e-01, 8.8969093071e-06, 4.5579550758e-05
6.9080000000e+00, -3.0626240739e-03, -5.6385031893e-01, 9.3759736544e-06, 4.2089224799e-05
6.9090000000e+00, -3.0576007422e-03, -5.5868668964e-01, 6.9806519178e-06, 5.4271146773e-05
6.9100000000e+00, -3.0735056781e-03, -5.5338577420e-01, 6.2962742788e-06, 4.5990177341e-05
6.9110000000e+00, -3.0675858117e-03, -5.4810662197e-01, 6.5015875705e-06, 4.7769559202e-05
6.9120000000e+00, -3.0461647921e-03, -5.4281241343e-01, 5.2697078203e-06, 4.2842040202e-05
6.9130000000e+00, -3.0532207254e-03, -5.3745873248e-01, 4.1747035979e-06, 4.2978915729e-05
6.9140000000e+00, -3.0914226842e-03, -5.3217656898e-01, 5.5434588759e-06, 4.5511112994e-05
6.9150000000e+00, -3.0511128423e-03, -5.2682268271e-01, 4.7222057091e-06, 4.3868606660e-05
6.9160000000e+00, -3.0669151216e-03, -5.2153511264e-01, 6.7069008622e-06, 4.3800168896e-05
6.9170000000e+00, -3.1005659693e-03, -5.1618300575e-01, 1.0881604460e-05, 4.6400803924e-05
6.9180000000e+00, -3.0877475764e-03, -5.1080940940e-01, 7.7334673207e-06, 4.3252666785e-05
6.9190000000e+00, -3.0526869109e-03, -5.0534335364e-01, 4.9959567647e-06, 3.8872649895e-05
6.9200000000e+00, -3.0579292435e-03, -4.9987839288e-01, -1.1634419863e-06, 4.3594855605e-05
6.9210000000e+00, -3.0761200006e-03, -4.9440029206e-01, 9.2390981266e-06, 4.3868606660e-05
6.9220000000e+00, -3.0693720373e-03, -4.8893211473e-01, 1.1908170919e-05, 4.3389542313e-05
6.9230000000e+00, -3.0745185570e-03, -4.8343368790e-01, 1.5193183586e-05, 4.5853301813e-05
6.9240000000e+00, -3.0667234959e-03, -4.7791678288e-01, 9.7866002378e-06, 3.9488589771e-05
6.9250000000e+00, -3.0679143129e-03, -4.7237421369e-01, 5.5434588759e-06, 4.7974872494e-05
6.9260000000e+00, -3.0705081041e-03, -4.6684368955e-01, 1.2660986322e-05, 4.8043310258e-05
6.9270000000e+00, -3.0812665203e-03, -4.6124349577e-01, 4.6537679452e-06, 4.4758297591e-05
6.9280000000e+00, -3.0709050431e-03, -4.5569025030e-01, 2.7375105560e-06, 3.8462023312e-05
6.9290000000e+00, -3.0624392920e-03, -4.5010675533e-01, 1.3345363961e-05, 3.8393585548e-05
6.9300000000e+00, -3.0745459321e-03, -4.4454803483e-01, 7.5965917929e-06, 4.5442675230e-05
6.9310000000e+00, -3.0779609764e-03, -4.3888426237e-01, 3.9693903062e-06, 4.4347671007e-05
6.9320000000e+00, -3.0784400408e-03, -4.3316546594e-01, 1.8751947309e-05, 4.1336409396e-05
6.9330000000e+00, -3.0868510417e-03, -4.2748342059e-01, 6.9122141539e-06, 5.4134271245e-05
6.9340000000e+00, -3.0788164485e-03, -4.2186139516e-01, 1.1565982099e-05, 4.8248623550e-05
6.9350000000e+00, -3.0660185869e-03, -4.1619947052e-01, 1.7109440975e-05, 4.8727687897e-05
6.9360000000e+00, -3.0599618450e-03, -4.1044748177e-01, 1.1497544335e-05, 4.7153619327e-05
6.9370000000e+00, -3.0616522577e-03, -4.0466640698e-01, 9.6497247100e-06, 4.0378280701e-05
6.9380000000e+00, -3.0863240710e-03, -3.9890654790e-01, 1.3482239488e-05, 5.1054571870e-05
6.9390000000e+00, -3.0501957763e-03, -3.9312554154e-01, 2.3268839726e-06, 4.6332366161e-05
6.9400000000e+00, -3.0721506104e-03, -3.8736855684e-01, 3.4903259589e-06, 4.3115791257e-05
6.9410000000e+00, -3.0376511345e-03, -3.8160082741e-01, 7.3912785012e-06, 4.9754254356e-05
6.9420000000e+00, -3.0301845747e-03, -3.7585691433e-01, 1.7109440975e-05, 4.7632683675e-05
6.9430000000e+00, -3.0675173739e-03, -3.6999912080e-01, 8.8969093071e-06, 4.8453936841e-05
6.9440000000e+00, -3.0515850629e-03, -3.6409116240e-01, 1.3824428308e-05, 4.8727687897e-05
6.9450000000e+00, -3.0490939284e-03, -3.5823747514e-01, 1.0813166696e-05, 4.5237361938e-05
6.9460000000e+00, -3.0129656337e-03, -3.5236024529e-01, 1.2797861849e-05, 4.1815473743e-05
6.9470000000e+00, -3.0378975105e-03, -3.4639473072e-01, 1.0128789057e-05, 4.6263928397e-05
6.9480000000e+00, -3.0462058548e-03, -3.4049457422e-01, 1.0470977877e-05, 4.2910477966e-05
6.9490000000e+00, -3.0430714053e-03, -3.3455492913e-01, 1.3687552780e-05, 4.2705164674e-05
6.9500000000e+00, -3.0574775542e-03, -3.2862253844e-01, 4.7906434730e-06, 4.3115791257e-05
6.9510000000e+00, -3.0441048155e-03, -3.2266400453e-01, 1.3755990544e-05, 4.2978915729e-05
6.9520000000e+00, -3.0600371265e-03, -3.1675638831e-01, -2.1900084448e-06, 4.5374237466e-05
6.9530000000e+00, -3.0393347035e-03, -3.1085089366e-01, 6.2278365149e-06, 5.4408022301e-05
6.9540000000e+00, -3.0524679100e-03, -3.0489413913e-01, 1.8478196253e-06, 3.8256710020e-05
6.9550000000e+00, -3.0481973937e-03, -2.9884294048e-01, 3.9693903062e-06, 3.9557027534e-05
6.9560000000e+00, -3.0421338080e-03, -2.9282075945e-01, 8.1440939041e-06, 4.8796125661e-05
6.9570000000e+00, -3.0506611531e-03, -2.8683567168e-01, 6.6384630983e-06, 4.4073919952e-05
6.9580000000e+00, -3.0515576878e-03, -2.8085400580e-01, 6.5700253344e-06, 4.5168924174e-05
6.9590000000e+00, -3.0407239901e-03, -2.7478254958e-01, 8.8284715432e-06, 4.8590812369e-05
6.9600000000e+00, -3.0481563310e-03, -2.6872991374e-01, 1.7314754267e-05, 5.6392717454e-05
6.9610000000e+00, -3.0562730496e-03, -2.6266181097e-01, 1.0539415641e-05, 5.2491764912e-05
6.9620000000e+00, -3.0303419815e-03, -2.5657728313e-01, 2.0531329170e-06, 3.8804212132e-05
6.9630000000e+00, -3.0555955158e-03, -2.5052252572e-01, 2.8059483199e-06, 3.8462023312e-05
6.9640000000e+00, -3.1077245592e-03, -2.4448474087e-01, 9.9919135295e-06, 4.0036091882e-05
6.9650000000e+00, -3.0635890464e-03, -2.3845742701e-01, 9.1706603627e-06, 4.8864563425e-05
6.9660000000e+00, -3.0765443147e-03, -2.3230555641e-01, 1.1292231044e-05, 4.6332366161e-05
6.9670000000e+00, -3.0906904002e-03, -2.2613842419e-01, 5.8172099315e-06, 4.3321104549e-05
6.9680000000e+00, -3.0638080472e-03, -2.2004363069e-01, 8.4862827237e-06, 4.8864563425e-05
6.9690000000e+00, -3.0629662627e-03, -2.1381004540e-01, 6.9806519178e-06, 4.0241405173e-05
6.9700000000e+00, -3.0744638068e-03, -2.0760903649e-01, 6.8437763900e-06, 3.9625465298e-05
6.9710000000e+00, -3.0817798036e-03, -2.0145312807e-01, 7.8703428485e-06, 4.6948306036e-05
6.9720000000e+00, -3.0346604043e-03, -1.9526881797e-01, 9.7866002378e-06, 4.4005482188e-05
6.9730000000e+00, -3.0386640134e-03, -1.8910476545e-01, 1.1565982099e-05, 4.7358932619e-05
6.9740000000e+00, -3.0364466299e-03, -1.8293859136e-01, 8.2125316681e-07, 4.0583593993e-05
6.9750000000e+00, -3.0479783928e-03, -1.7682956280e-01, 5.1328322925e-06, 4.4484546535e-05
6.9760000000e+00, -3.0491623661e-03, -1.7068337254e-01, 3.0112616116e-06, 4.8453936841e-05
6.9770000000e+00, -3.0536313520e-03, -1.6447374047e-01, 5.0643945286e-06, 4.6606117216e-05
6.9780000000e+00, -3.0601808458e-03, -1.5822256668e-01, -1.7793818614e-06, 4.8727687897e-05
6.9790000000e+00, -3.0461442608e-03, -1.5202607466e-01, 8.8969093071e-06, 4.3457980077e-05
6.9800000000e+00, -3.0581687756e-03, -1.4574670451e-01, 4.5168924174e-06, 4.5168924174e-05
6.9810000000e+00, -3.0889589248e-03, -1.3945686338e-01, 3.0112616116e-06, 4.5579550758e-05
6.9820000000e+00, -3.0840314059e-03, -1.3321089086e-01, 3.6272014867e-06, 4.9480503300e-05
6.9830000000e+00, -3.0804931736e-03, -1.2695615830e-01, 1.3687552780e-07, 4.5647988522e-05
6.9840000000e+00, -3.0783716030e-03, -1.2072914304e-01, 9.8550380017e-06, 4.8248623550e-05
6.9850000000e+00, -3.0613237565e-03, -1.1448323895e-01, 1.2866299613e-05, 5.2902391495e-05
